Unnamed: 0,ID,Innings,Venue,batsman1,batsman2,batsman3,batsman4,batsman5,batsman6,bowler1,bowler2,bowler3,bowler4,bowler5,tot_runs_x,batsman1_strike_rate,batsman1_batting_avg,batsman2_strike_rate,batsman2_batting_avg,batsman3_strike_rate,batsman3_batting_avg,batsman4_strike_rate,batsman4_batting_avg,batsman5_strike_rate,batsman5_batting_avg,batsman6_strike_rate,batsman6_batting_avg,bowler1_economy,bowler1_bowling_avg,bowler2_economy,bowler2_bowling_avg,bowler3_economy,bowler3_bowling_avg,bowler4_economy,bowler4_bowling_avg,bowler5_economy,bowler5_bowling_avg,tot_runs_y
1255,597998,2,Eden Gardens,MS Bisla,G Gambhir,JH Kallis,,,,IK Pathan,A Nehra,UT Yadav,,,46,83.63177838135393,26.33333333333333,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,7.215686274509804,39.42857142857143,7.579234972677596,34.675,7.829383886255924,31.16981132075472,0.0,0.0,0.0,0.0,46.26623376623377
1282,548368,1,Eden Gardens,G Gambhir,BB McCullum,,,,,BW Hilfenhaus,R Ashwin,SB Jakati,,,50,106.69287767793648,36.142857142857146,109.57755965963696,27.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,21.666666666666668,6.721590909090909,25.717391304347824,8.6875,139.0,0.0,0.0,0.0,0.0,46.26623376623377
1283,548368,2,Eden Gardens,MEK Hussey,M Vijay,,,,,M de Lange,L Balaji,JH Kallis,SP Narine,,51,96.7268005550443,43.578947368421055,101.00588444198652,32.791666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,41.0,7.173333333333333,35.86666666666667,7.441860465116279,35.55555555555556,6.692857142857143,39.04166666666666,0.0,0.0,46.26623376623377
1292,548363,1,Eden Gardens,RG Sharma,HH Gibbs,SR Tendulkar,,,,Shakib Al Hasan,SP Narine,B Lee,,,49,96.96599230179808,30.25925925925926,89.3966493621927,29.8,102.01030385410918,45.72,0.0,0.0,0.0,0.0,0.0,0.0,7.613333333333333,31.72222222222222,6.692857142857143,39.04166666666666,7.160493827160494,52.72727272727273,0.0,0.0,0.0,0.0,46.26623376623377
1293,548363,2,Eden Gardens,MS Bisla,MK Tiwary,G Gambhir,JH Kallis,,,PP Ojha,SL Malinga,MM Patel,,,32,83.63177838135393,26.33333333333333,78.77399071516717,22.4,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,8.1,54.0,6.54054054054054,32.7027027027027,7.192660550458716,27.03448275862069,0.0,0.0,0.0,0.0,46.26623376623377
1312,548353,1,Eden Gardens,G Gambhir,BB McCullum,,,,,AB Dinda,B Kumar,M Kartik,WD Parnell,,68,106.69287767793648,36.142857142857146,109.57755965963696,27.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481481481481482,30.60606060606061,6.171821305841925,32.654545454545456,7.133333333333334,30.571428571428573,7.733333333333333,34.8,0.0,0.0,46.26623376623377
1313,548353,2,Eden Gardens,RV Uthappa,MK Pandey,MJ Clarke,SPD Smith,,,Iqbal Abdulla,M de Lange,,,,45,110.56833854761078,33.95,97.6621939271184,36.53333333333333,109.06799083269672,38.0,108.7560746414626,42.5,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,8.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26623376623377
1330,548344,1,Eden Gardens,G Gambhir,BB McCullum,,,,,KP Appanna,R Vinay Kumar,DL Vettori,Z Khan,,46,106.69287767793648,36.142857142857146,109.57755965963696,27.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,28.0,7.380952380952381,31.0,6.533333333333333,49.0,6.875576036866359,28.150943396226417,0.0,0.0,46.26623376623377
1331,548344,2,Eden Gardens,TM Dilshan,AB de Villiers,CH Gayle,V Kohli,SS Tiwary,,YK Pathan,SP Narine,B Lee,JH Kallis,,35,89.89479824713533,27.11111111111111,105.2500627348122,33.68181818181818,119.72889157772649,37.0,101.37329644052625,37.45614035087719,92.87484384335453,56.333333333333336,0.0,0.0,6.813559322033898,28.714285714285715,6.692857142857143,39.04166666666666,7.160493827160494,52.72727272727273,7.441860465116279,35.55555555555556,0.0,0.0,46.26623376623377
1368,548323,1,Eden Gardens,Mandeep Singh,SE Marsh,AC Gilchrist,DJ Hussey,,,YK Pathan,JH Kallis,SP Narine,,,26,90.27729786229116,20.966666666666665,100.45437744686728,38.95,112.42119110480262,29.46808510638298,102.87749287749288,44.66666666666666,0.0,0.0,0.0,0.0,6.813559322033898,28.714285714285715,7.441860465116279,35.55555555555556,6.692857142857143,39.04166666666666,0.0,0.0,0.0,0.0,46.26623376623377
1369,548323,2,Eden Gardens,MS Bisla,MK Tiwary,G Gambhir,JH Kallis,,,P Kumar,BA Bhatt,AD Mascarenhas,,,48,83.63177838135393,26.33333333333333,78.77399071516717,22.4,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,6.919847328244275,45.325,7.25,29.0,7.357142857142857,17.166666666666668,0.0,0.0,0.0,0.0,46.26623376623377
1374,548320,1,Eden Gardens,R Dravid,AM Rahane,,,,,L Balaji,JH Kallis,SP Narine,,,45,94.86145391526014,53.23529411764706,96.78070320910912,32.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.173333333333333,35.86666666666667,7.441860465116279,35.55555555555556,6.692857142857143,39.04166666666666,0.0,0.0,0.0,0.0,46.26623376623377
1375,548320,2,Eden Gardens,MS Bisla,G Gambhir,JH Kallis,,,,AA Chavan,J Botha,A Singh,,,36,83.63177838135393,26.33333333333333,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,6.833333333333333,54.66666666666666,7.96875,63.75,7.0,28.0,0.0,0.0,0.0,0.0,46.26623376623377
1400,548307,1,Eden Gardens,DB Das,MK Tiwary,YK Pathan,JH Kallis,G Gambhir,BB McCullum,M Morkel,IK Pathan,GJ Maxwell,RE van der Merwe,UT Yadav,46,76.19047619047619,14.5,78.77399071516717,22.4,121.7773497051572,30.08333333333333,90.79866502772862,31.393939393939394,106.69287767793648,36.142857142857146,109.57755965963696,27.31578947368421,7.33112582781457,30.75,7.215686274509804,39.42857142857143,9.0,45.0,10.0,20.0,7.829383886255924,31.16981132075472,46.26623376623377
1401,548307,2,Eden Gardens,V Sehwag,AJ Finch,,,,,Iqbal Abdulla,M de Lange,JH Kallis,B Lee,,48,126.33711852586782,27.46551724137931,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,8.2,41.0,7.441860465116279,35.55555555555556,7.160493827160494,52.72727272727273,0.0,0.0,46.26623376623377
1412,501267,1,Eden Gardens,MK Tiwary,G Gambhir,JH Kallis,SP Goswami,,,AN Ahmed,Harbhajan Singh,SL Malinga,RW Price,,46,78.77399071516717,22.4,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,81.08709273182959,20.375,0.0,0.0,0.0,0.0,8.130434782608695,62.333333333333336,7.1937984496124034,30.933333333333334,6.54054054054054,32.7027027027027,14.0,14.0,0.0,0.0,46.26623376623377
1413,501267,2,Eden Gardens,TL Suman,Harbhajan Singh,SR Tendulkar,,,,Iqbal Abdulla,Shakib Al Hasan,L Balaji,B Lee,,54,80.27256021616924,12.333333333333334,114.8033126293996,20.666666666666668,102.01030385410918,45.72,0.0,0.0,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,7.613333333333333,31.72222222222222,7.173333333333333,35.86666666666667,7.160493827160494,52.72727272727273,0.0,0.0,46.26623376623377
1456,501245,1,Eden Gardens,MEK Hussey,SK Raina,M Vijay,S Badrinath,,,Iqbal Abdulla,YK Pathan,B Lee,,,15,96.7268005550443,43.578947368421055,115.83327464503218,34.666666666666664,101.00588444198652,32.791666666666664,61.751898535020125,30.33333333333333,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,6.813559322033898,28.714285714285715,7.160493827160494,52.72727272727273,0.0,0.0,0.0,0.0,46.26623376623377
1457,501245,2,Eden Gardens,G Gambhir,EJG Morgan,JH Kallis,,,,R Ashwin,JA Morkel,DE Bollinger,,,33,106.69287767793648,36.142857142857146,75.8948248720976,22.0,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,6.721590909090909,25.717391304347824,8.666666666666666,38.23529411764706,7.481481481481482,36.72727272727273,0.0,0.0,0.0,0.0,46.26623376623377
1478,501234,1,Eden Gardens,PC Valthaty,SE Marsh,AC Gilchrist,,,,Iqbal Abdulla,YK Pathan,L Balaji,B Lee,,40,90.2770685521158,20.8,100.45437744686728,38.95,112.42119110480262,29.46808510638298,0.0,0.0,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,6.813559322033898,28.714285714285715,7.173333333333333,35.86666666666667,7.160493827160494,52.72727272727273,0.0,0.0,46.26623376623377
1479,501234,2,Eden Gardens,EJG Morgan,MK Tiwary,G Gambhir,JH Kallis,,,P Kumar,BA Bhatt,RJ Harris,DJ Hussey,,45,75.8948248720976,22.0,78.77399071516717,22.4,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,6.919847328244275,45.325,7.25,29.0,6.76056338028169,34.285714285714285,9.666666666666666,58.0,0.0,0.0,46.26623376623377
1502,501222,1,Eden Gardens,G Gambhir,JH Kallis,BJ Haddin,,,,S Aravind,J Syed Mohammad,TM Dilshan,Z Khan,,50,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,163.63636363636363,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.647887323943662,27.15,4.666666666666667,14.0,8.857142857142858,62.0,6.875576036866359,28.150943396226417,0.0,0.0,46.26623376623377
1503,501222,2,Eden Gardens,TM Dilshan,CH Gayle,,,,,Shakib Al Hasan,JD Unadkat,YK Pathan,L Balaji,,57,89.89479824713533,27.11111111111111,119.72889157772649,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.613333333333333,31.72222222222222,7.598290598290598,38.65217391304348,6.813559322033898,28.714285714285715,7.173333333333333,35.86666666666667,0.0,0.0,46.26623376623377
1508,501219,1,Eden Gardens,BB McCullum,DPMD Jayawardene,,,,,Iqbal Abdulla,Shakib Al Hasan,L Balaji,B Lee,,45,109.57755965963696,27.31578947368421,107.62302886797772,27.77272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,7.613333333333333,31.72222222222222,7.173333333333333,35.86666666666667,7.160493827160494,52.72727272727273,0.0,0.0,46.26623376623377
1509,501219,2,Eden Gardens,MS Bisla,MK Tiwary,G Gambhir,JH Kallis,,,RA Jadeja,R Vinay Kumar,RP Singh,,,37,83.63177838135393,26.33333333333333,78.77399071516717,22.4,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,8.454545454545455,31.0,7.380952380952381,31.0,7.407185628742515,35.34285714285714,0.0,0.0,0.0,0.0,46.26623376623377
1516,501214,1,Eden Gardens,FY Fazal,AG Paunikar,AS Raut,SR Watson,,,Iqbal Abdulla,Shakib Al Hasan,L Balaji,B Lee,,36,71.50297619047619,25.33333333333333,63.55263157894736,9.8,116.66666666666669,7.0,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,7.613333333333333,31.72222222222222,7.173333333333333,35.86666666666667,7.160493827160494,52.72727272727273,0.0,0.0,46.26623376623377
1517,501214,2,Eden Gardens,MS Bisla,G Gambhir,JH Kallis,,,,SK Warne,SW Tait,SR Watson,,,26,83.63177838135393,26.33333333333333,106.69287767793648,36.142857142857146,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,59.0,8.0,43.42857142857143,7.302158273381295,29.852941176470587,0.0,0.0,0.0,0.0,46.26623376623377
1538,501203,1,Eden Gardens,MS Bisla,JH Kallis,,,,,DW Steyn,I Sharma,DT Christian,,,46,83.63177838135393,26.33333333333333,90.79866502772862,31.393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502645502645502,36.14705882352941,7.308056872037914,35.04545454545455,8.533333333333333,32.0,0.0,0.0,0.0,0.0,46.26623376623377
1539,501203,2,Eden Gardens,S Dhawan,IR Jaggi,B Chipli,KC Sangakkara,,,Iqbal Abdulla,YK Pathan,L Balaji,JD Unadkat,,30,108.27256295114648,38.036144578313255,60.5,25.0,73.87987012987013,11.0,98.03357753357754,37.285714285714285,0.0,0.0,0.0,0.0,6.369565217391305,20.928571428571427,6.813559322033898,28.714285714285715,7.173333333333333,35.86666666666667,7.598290598290598,38.65217391304348,0.0,0.0,46.26623376623377
1558,419161,1,Eden Gardens,JP Duminy,S Dhawan,AP Tare,SS Tiwary,,,AB Dinda,SC Ganguly,JD Unadkat,SE Bond,,42,87.48646125116714,39.16666666666666,108.27256295114648,38.036144578313255,88.08979263272892,17.384615384615383,92.87484384335453,56.333333333333336,0.0,0.0,0.0,0.0,7.481481481481482,30.60606060606061,10.666666666666666,32.0,7.598290598290598,38.65217391304348,6.333333333333333,23.75,0.0,0.0,46.26623376623377
1559,419161,2,Eden Gardens,BB McCullum,SC Ganguly,,,,,R McLaren,DJ Bravo,CRD Fernando,AG Murtaza,,44,109.57755965963696,27.31578947368421,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,55.0,8.0,30.4,6.923076923076923,12.857142857142858,4.0,26.0,0.0,0.0,46.26623376623377
1564,419158,1,Eden Gardens,NV Ojha,SR Watson,,,,,AB Dinda,JD Unadkat,M Kartik,SE Bond,,46,91.35193004312136,22.454545454545453,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481481481481482,30.60606060606061,7.598290598290598,38.65217391304348,7.133333333333334,30.571428571428573,6.333333333333333,23.75,0.0,0.0,46.26623376623377
1565,419158,2,Eden Gardens,CA Pujara,BB McCullum,CH Gayle,SC Ganguly,,,Kamran Khan,YK Pathan,SR Watson,,,42,92.32287229239628,21.5,109.57755965963696,27.31578947368421,119.72889157772649,37.0,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,9.5,26.6,6.813559322033898,28.714285714285715,7.302158273381295,29.852941176470587,0.0,0.0,0.0,0.0,46.26623376623377
1592,419144,1,Eden Gardens,CH Gayle,SC Ganguly,,,,,DL Vettori,MF Maharoof,A Mishra,PJ Sangwan,,50,119.72889157772649,37.0,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.533333333333333,49.0,7.571428571428571,26.5,7.565217391304348,29.0,8.830508474576272,40.07692307692308,0.0,0.0,46.26623376623377
1593,419144,2,Eden Gardens,DA Warner,V Sehwag,G Gambhir,,,,AB Dinda,BAW Mendis,AD Mathews,AB Agarkar,,44,113.20491191289184,45.21875,126.33711852586782,27.46551724137931,106.69287767793648,36.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,7.481481481481482,30.60606060606061,6.7,33.5,8.80952380952381,30.83333333333333,9.833333333333334,49.16666666666666,0.0,0.0,46.26623376623377
1602,419139,1,Eden Gardens,CH Gayle,SC Ganguly,,,,,IK Pathan,J Theron,RR Powar,SJ Srivastava,,53,119.72889157772649,37.0,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.215686274509804,39.42857142857143,9.272727272727272,34.0,7.772727272727272,42.75,9.590909090909092,42.2,0.0,0.0,46.26623376623377
1603,419139,2,Eden Gardens,MS Bisla,KC Sangakkara,DPMD Jayawardene,,,,CH Gayle,JD Unadkat,M Kartik,SE Bond,,69,83.63177838135393,26.33333333333333,98.03357753357754,37.285714285714285,107.62302886797772,27.77272727272728,0.0,0.0,0.0,0.0,0.0,0.0,8.45,56.333333333333336,7.598290598290598,38.65217391304348,7.133333333333334,30.571428571428573,6.333333333333333,23.75,0.0,0.0,46.26623376623377
1610,419135,1,Eden Gardens,CA Pujara,CH Gayle,SC Ganguly,,,,KAJ Roach,A Symonds,Harmeet Singh,Jaskaran Singh,,46,92.32287229239628,21.5,119.72889157772649,37.0,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,20.0,5.789473684210527,27.5,9.1875,24.5,7.571428571428571,26.5,0.0,0.0,46.26623376623377
1611,419135,2,Eden Gardens,MD Mishra,AC Gilchrist,HH Gibbs,,,,M Kartik,AB Agarkar,MB Parmar,SE Bond,,59,94.719461824725,16.125,112.42119110480262,29.46808510638298,89.3966493621927,29.8,0.0,0.0,0.0,0.0,0.0,0.0,7.133333333333334,30.571428571428573,9.833333333333334,49.16666666666666,14.0,14.0,6.333333333333333,23.75,0.0,0.0,46.26623376623377
1654,419113,1,Eden Gardens,M Vijay,SK Raina,ML Hayden,,,,LR Shukla,I Sharma,AD Mathews,SE Bond,,31,101.00588444198652,32.791666666666664,115.83327464503218,34.666666666666664,113.07529838510096,42.785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,10.2,51.0,7.308056872037914,35.04545454545455,8.80952380952381,30.83333333333333,6.333333333333333,23.75,0.0,0.0,46.26623376623377
1655,419113,2,Eden Gardens,MK Tiwary,SC Ganguly,WP Saha,BJ Hodge,OA Shah,,JA Morkel,L Balaji,MS Gony,,,45,78.77399071516717,22.4,84.86901488978373,27.84210526315789,113.21910425644934,27.77142857142857,68.91008944537651,21.142857142857142,86.66666666666667,23.0,0.0,0.0,8.666666666666666,38.23529411764706,7.173333333333333,35.86666666666667,8.91358024691358,40.11111111111112,0.0,0.0,0.0,0.0,46.26623376623377
1662,419109,1,Eden Gardens,V Kohli,MK Pandey,JH Kallis,SP Goswami,,,M Kartik,I Sharma,AD Mathews,CK Langeveldt,,24,101.37329644052625,37.45614035087719,97.6621939271184,36.53333333333333,90.79866502772862,31.393939393939394,81.08709273182959,20.375,0.0,0.0,0.0,0.0,7.133333333333334,30.571428571428573,7.308056872037914,35.04545454545455,8.80952380952381,30.83333333333333,7.071428571428571,16.5,0.0,0.0,46.26623376623377
1663,419109,2,Eden Gardens,BJ Hodge,MK Tiwary,,,,,A Kumble,DW Steyn,P Kumar,JH Kallis,,61,68.91008944537651,21.142857142857142,78.77399071516717,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,6.502645502645502,36.14705882352941,6.919847328244275,45.325,7.441860465116279,35.55555555555556,0.0,0.0,46.26623376623377
1794,336035,1,Eden Gardens,JR Hopes,SE Marsh,KC Sangakkara,,,,I Sharma,Umar Gul,BAW Mendis,,,47,104.00481404683087,23.857142857142858,100.45437744686728,38.95,98.03357753357754,37.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.308056872037914,35.04545454545455,7.0,10.5,6.7,33.5,0.0,0.0,0.0,0.0,46.26623376623377
1795,336035,2,Eden Gardens,DB Das,DJ Hussey,Salman Butt,SC Ganguly,,,IK Pathan,S Sreesanth,RR Powar,,,51,76.19047619047619,14.5,102.87749287749288,44.66666666666666,96.9671201814059,26.0,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,7.215686274509804,39.42857142857143,7.778947368421052,26.392857142857142,7.772727272727272,42.75,0.0,0.0,0.0,0.0,46.26623376623377
1808,336027,1,Eden Gardens,Salman Butt,Mohammad Hafeez,SC Ganguly,,,,SR Watson,MM Patel,Sohail Tanvir,,,32,96.9671201814059,26.0,75.94696969696969,9.333333333333334,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,7.302158273381295,29.852941176470587,7.192660550458716,27.03448275862069,6.590909090909091,24.166666666666668,0.0,0.0,0.0,0.0,46.26623376623377
1809,336027,2,Eden Gardens,SR Watson,GC Smith,SA Asnodkar,Sohail Tanvir,,,I Sharma,AB Dinda,Umar Gul,AB Agarkar,,42,100.3576376295124,34.65853658536585,78.60582251929536,28.76923076923077,113.1593715409806,30.88888888888889,162.5,13.0,0.0,0.0,0.0,0.0,7.308056872037914,35.04545454545455,7.481481481481482,30.60606060606061,7.0,10.5,9.833333333333334,49.16666666666666,0.0,0.0,46.26623376623377
1812,336025,1,Eden Gardens,DB Das,Salman Butt,Mohammad Hafeez,SC Ganguly,,,M Ntini,MS Gony,,,,35,76.19047619047619,14.5,96.9671201814059,26.0,75.94696969696969,9.333333333333334,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,7.0,36.4,8.91358024691358,40.11111111111112,0.0,0.0,0.0,0.0,0.0,0.0,46.26623376623377
1813,336025,2,Eden Gardens,PA Patel,SP Fleming,,,,,AB Dinda,I Sharma,AB Agarkar,Shoaib Akhtar,,43,100.89885541728164,26.816901408450704,98.97140522875816,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481481481481482,30.60606060606061,7.308056872037914,35.04545454545455,9.833333333333334,49.16666666666666,7.714285714285714,10.8,0.0,0.0,46.26623376623377
1828,336017,1,Eden Gardens,Salman Butt,A Chopra,,,,,GD McGrath,PJ Sangwan,VY Mahesh,,,35,96.9671201814059,26.0,59.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891891891891892,27.25,8.830508474576272,40.07692307692308,11.461538461538462,37.25,0.0,0.0,0.0,0.0,46.26623376623377
1829,336017,2,Eden Gardens,MK Tiwary,V Sehwag,TM Dilshan,AB de Villiers,G Gambhir,S Dhawan,AB Dinda,I Sharma,Shoaib Akhtar,,,37,78.77399071516717,22.4,126.33711852586782,27.46551724137931,89.89479824713533,27.11111111111111,105.2500627348122,33.68181818181818,106.69287767793648,36.142857142857146,108.27256295114648,38.036144578313255,7.481481481481482,30.60606060606061,7.308056872037914,35.04545454545455,7.714285714285714,10.8,0.0,0.0,0.0,0.0,46.26623376623377
1842,336010,1,Eden Gardens,BJ Hodge,DJ Hussey,A Chopra,SC Ganguly,,,DW Steyn,R Vinay Kumar,P Kumar,Z Khan,,41,68.91008944537651,21.142857142857142,102.87749287749288,44.66666666666666,59.0,13.5,84.86901488978373,27.84210526315789,0.0,0.0,0.0,0.0,6.502645502645502,36.14705882352941,7.380952380952381,31.0,6.919847328244275,45.325,6.875576036866359,28.150943396226417,0.0,0.0,46.26623376623377
1843,336010,2,Eden Gardens,J Arunkumar,MV Boucher,R Dravid,S Chanderpaul,,,I Sharma,AB Dinda,Umar Gul,SC Ganguly,,35,51.851851851851855,7.666666666666667,67.77777777777777,22.0,94.86145391526014,53.23529411764706,71.29629629629629,8.333333333333334,0.0,0.0,0.0,0.0,7.308056872037914,35.04545454545455,7.481481481481482,30.60606060606061,7.0,10.5,10.666666666666666,32.0,0.0,0.0,46.26623376623377
1868,335997,1,Eden Gardens,DB Das,DJ Hussey,RT Ponting,SC Ganguly,BB McCullum,,DS Kulkarni,CRD Fernando,DJ Bravo,SM Pollock,A Nehra,40,76.19047619047619,14.5,102.87749287749288,44.66666666666666,36.82539682539683,9.0,84.86901488978373,27.84210526315789,109.57755965963696,27.31578947368421,0.0,0.0,7.594117647058823,29.34090909090909,6.923076923076923,12.857142857142858,8.0,30.4,6.264705882352941,26.625,7.579234972677596,34.675,46.26623376623377
1869,335997,2,Eden Gardens,DJ Bravo,RV Uthappa,ST Jayasuriya,AM Rahane,MK Pandey,,AB Dinda,I Sharma,AB Agarkar,,,38,100.515873015873,24.6,110.56833854761078,33.95,105.93046550399492,27.05263157894737,96.78070320910912,32.523809523809526,97.6621939271184,36.53333333333333,0.0,0.0,7.481481481481482,30.60606060606061,7.308056872037914,35.04545454545455,9.833333333333334,49.16666666666666,0.0,0.0,0.0,0.0,46.26623376623377
1890,335986,1,Eden Gardens,A Symonds,VVS Laxman,Y Venugopal Rao,AC Gilchrist,,,I Sharma,AB Dinda,AB Agarkar,,,39,62.6951566951567,72.0,82.42794140301064,20.77777777777778,67.06770081770081,25.33333333333333,112.42119110480262,29.46808510638298,0.0,0.0,0.0,0.0,7.308056872037914,35.04545454545455,7.481481481481482,30.60606060606061,9.833333333333334,49.16666666666666,0.0,0.0,0.0,0.0,46.26623376623377
1891,335986,2,Eden Gardens,DJ Hussey,RT Ponting,SC Ganguly,WP Saha,BB McCullum,,WPUJC Vaas,SB Styris,RP Singh,,,26,102.87749287749288,44.66666666666666,36.82539682539683,9.0,84.86901488978373,27.84210526315789,113.21910425644934,27.77142857142857,109.57755965963696,27.31578947368421,0.0,0.0,6.393939393939394,14.066666666666666,6.428571428571429,45.0,7.407185628742515,35.34285714285714,0.0,0.0,0.0,0.0,46.26623376623377
418,1178420,1,Sawai Mansingh Stadium,DA Warner,KS Williamson,MK Pandey,,,,S Gopal,O Thomas,JD Unadkat,VR Aaron,,51,113.20491191289184,45.21875,95.4677731777835,35.92307692307692,97.6621939271184,36.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.947368421052632,18.875,9.666666666666666,29.0,7.598290598290598,38.65217391304348,8.890625,40.642857142857146,0.0,0.0,45.04255319148936
419,1178420,2,Sawai Mansingh Stadium,LS Livingstone,AM Rahane,,,,,KK Ahmed,B Kumar,Rashid Khan,S Kaul,Shakib Al Hasan,60,147.87271551977437,33.5,96.78070320910912,32.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.203125,32.8125,6.171821305841925,32.654545454545456,7.857142857142857,30.55555555555556,9.155172413793103,44.25,7.613333333333333,31.72222222222222,45.04255319148936
428,1178415,1,Sawai Mansingh Stadium,SPD Smith,AM Rahane,,,,,AR Patel,I Sharma,K Rabada,,,52,108.7560746414626,42.5,96.78070320910912,32.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486111111111111,41.46153846153846,7.308056872037914,35.04545454545455,8.195876288659793,31.8,0.0,0.0,0.0,0.0,45.04255319148936
429,1178415,2,Sawai Mansingh Stadium,PP Shaw,S Dhawan,,,,,DS Kulkarni,S Gopal,JD Unadkat,STR Binny,JC Archer,59,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594117647058823,29.34090909090909,7.947368421052632,18.875,7.598290598290598,38.65217391304348,7.461538461538462,32.333333333333336,5.473684210526316,18.352941176470587,45.04255319148936
436,1178411,1,Sawai Mansingh Stadium,Q de Kock,RG Sharma,SA Yadav,,,,DS Kulkarni,S Gopal,JD Unadkat,STR Binny,JC Archer,46,114.36517255005649,37.13636363636363,96.96599230179808,30.25925925925926,116.45302314181808,51.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7.594117647058823,29.34090909090909,7.947368421052632,18.875,7.598290598290598,38.65217391304348,7.461538461538462,32.333333333333336,5.473684210526316,18.352941176470587,45.04255319148936
437,1178411,2,Sawai Mansingh Stadium,SPD Smith,SV Samson,AM Rahane,,,,RD Chahar,KH Pandya,SL Malinga,HH Pandya,JJ Bumrah,60,108.7560746414626,42.5,105.5171190834352,30.27272727272728,96.78070320910912,32.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,7.818181818181818,28.666666666666668,7.524590163934426,35.30769230769231,6.54054054054054,32.7027027027027,8.513513513513514,45.0,6.858064516129033,34.29032258064516,45.04255319148936
458,1178400,1,Sawai Mansingh Stadium,RA Tripathi,JC Buttler,SV Samson,AM Rahane,SPD Smith,,DL Chahar,MJ Santner,SN Thakur,,,54,121.82450138036552,33.869565217391305,125.41178130297332,49.2,105.5171190834352,30.27272727272728,96.78070320910912,32.523809523809526,108.7560746414626,42.5,0.0,0.0,7.807017543859649,31.046511627906977,8.461538461538462,55.0,8.724137931034482,36.142857142857146,0.0,0.0,0.0,0.0,45.04255319148936
