,ID,Innings,tot_runs_x,batsman1_strike_rate,batsman1_batting_avg,batsman2_strike_rate,batsman2_batting_avg,batsman3_strike_rate,batsman3_batting_avg,batsman4_strike_rate,batsman4_batting_avg,batsman5_strike_rate,batsman5_batting_avg,batsman6_strike_rate,batsman6_batting_avg,bowler1_economy,bowler1_bowling_avg,bowler2_economy,bowler2_bowling_avg,bowler3_economy,bowler3_bowling_avg,bowler4_economy,bowler4_bowling_avg,bowler5_economy,bowler5_bowling_avg,tot_runs_y,Arun Jaitley Stadium,"Arun Jaitley Stadium, Delhi",Barabati Stadium,Brabourne Stadium,"Brabourne Stadium, Mumbai",Buffalo Park,De Beers Diamond Oval,Dr DY Patil Sports Academy,"Dr DY Patil Sports Academy, Mumbai",Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Dubai International Cricket Stadium,Eden Gardens,"Eden Gardens, Kolkata",Feroz Shah Kotla,Green Park,Himachal Pradesh Cricket Association Stadium,Holkar Cricket Stadium,JSCA International Stadium Complex,Kingsmead,M Chinnaswamy Stadium,M.Chinnaswamy Stadium,MA Chidambaram Stadium,"MA Chidambaram Stadium, Chepauk","MA Chidambaram Stadium, Chepauk, Chennai",Maharashtra Cricket Association Stadium,"Maharashtra Cricket Association Stadium, Pune","Narendra Modi Stadium, Ahmedabad",Nehru Stadium,New Wanderers Stadium,Newlands,OUTsurance Oval,Punjab Cricket Association IS Bindra Stadium,"Punjab Cricket Association IS Bindra Stadium, Mohali","Punjab Cricket Association Stadium, Mohali",Rajiv Gandhi International Stadium,"Rajiv Gandhi International Stadium, Uppal","Sardar Patel Stadium, Motera",Saurashtra Cricket Association Stadium,Sawai Mansingh Stadium,Shaheed Veer Narayan Singh International Stadium,Sharjah Cricket Stadium,Sheikh Zayed Stadium,St George's Park,Subrata Roy Sahara Stadium,SuperSport Park,"Vidarbha Cricket Association Stadium, Jamtha",Wankhede Stadium,"Wankhede Stadium, Mumbai","Zayed Cricket Stadium, Abu Dhabi"
143,1304063,2,37,95.4677731777835,35.92307692307692,116.19602491806438,42.57142857142857,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.2,20.5,8.5625,24.90909090909091,9.842105263157896,93.5,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1304061,1,52,123.27105957556392,29.71052631578948,113.20491191289184,45.21875,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.23076923076923,53.5,8.943396226415095,52.66666666666666,8.125,23.63636363636364,8.275862068965518,30.0,8.297297297297296,38.375,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1304061,2,48,114.36517255005649,37.13636363636363,112.9144170865236,57.142857142857146,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,6.824561403508772,43.22222222222222,7.25,29.0,7.882352941176471,26.8,8.724137931034482,36.142857142857146,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1304058,1,32,114.36517255005649,37.13636363636363,120.01816697390863,32.30769230769231,112.9144170865236,57.142857142857146,97.6621939271184,36.53333333333333,94.33643279797124,89.0,3.6507371393974397,1.084897327118627,7.43859649122807,35.333333333333336,6.171821305841925,32.654545454545456,7.5,15.0,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1304058,2,40,68.734335839599,25.0,95.4677731777835,35.92307692307692,121.82450138036552,33.869565217391305,116.19602491806438,42.57142857142857,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.125,23.63636363636364,8.943396226415095,52.66666666666666,7.524590163934426,35.30769230769231,8.275862068965518,30.0,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1304055,1,48,115.0545237057554,30.5,101.5529136002946,33.21052631578947,125.41178130297332,49.2,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,9.51851851851852,128.5,7.133333333333334,26.75,6.858064516129033,34.29032258064516,9.333333333333334,70.0,8.833333333333334,17.666666666666668,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1304055,2,50,119.64285714285714,10.5,64.62962962962963,19.0,96.96599230179808,30.25925925925926,97.1470798503979,56.583333333333336,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,6.721590909090909,25.717391304347824,7.2988505747126435,31.75,8.170454545454545,47.93333333333333,8.434782608695652,48.5,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1304052,1,44,106.17361181989664,30.818181818181817,104.44867055360102,34.48,143.6289662063656,19.558823529411764,96.78070320910912,32.523809523809526,98.63062767108045,38.785714285714285,3.6507371393974397,1.084897327118627,8.808080808080808,41.523809523809526,9.0,22.5,7.142857142857143,100.0,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1304052,2,36,33.33333333333333,4.0,50.220458553791886,12.833333333333334,50.0,6.0,101.37329644052625,37.45614035087719,112.06102799701122,43.52941176470589,3.6507371393974397,1.084897327118627,7.829383886255924,31.16981132075472,8.19672131147541,27.77777777777778,7.96078431372549,47.76470588235294,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1304049,1,41,50.220458553791886,12.833333333333334,112.06102799701122,43.52941176470589,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.0,21.0,6.986899563318778,29.62962962962963,8.280701754385966,31.466666666666665,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1304049,2,63,103.50092539419524,24.163265306122447,108.27256295114648,38.036144578313255,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.808080808080808,41.523809523809526,8.923076923076923,116.0,7.142857142857143,100.0,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1304107,1,55,106.17361181989664,30.818181818181817,98.63062767108045,38.785714285714285,96.78070320910912,32.523809523809526,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.121212121212121,29.77777777777778,7.875,37.8,6.171821305841925,32.654545454545456,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1304107,2,31,95.4677731777835,35.92307692307692,121.82450138036552,33.869565217391305,116.19602491806438,42.57142857142857,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.829383886255924,31.16981132075472,8.19672131147541,27.77777777777778,7.96078431372549,47.76470588235294,6.692857142857143,39.04166666666666,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1304103,1,35,110.46081606291246,40.09090909090909,104.71890682417,22.6,113.21910425644934,27.77142857142857,77.02075702075702,31.0,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,5.5625,14.833333333333334,8.275862068965518,30.0,8.416666666666666,28.857142857142858,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1304103,2,37,160.69023569023568,21.5,114.36517255005649,37.13636363636363,100.0,4.0,112.9144170865236,57.142857142857146,94.33643279797124,89.0,3.6507371393974397,1.084897327118627,9.333333333333334,28.0,7.651933701657459,47.75862068965517,8.513513513513514,45.0,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1304099,1,66,114.36517255005649,37.13636363636363,94.33643279797124,89.0,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,11.5,23.0,8.0,24.0,6.692857142857143,39.04166666666666,7.96078431372549,47.76470588235294,8.42,46.77777777777778,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1304099,2,25,96.90153423397004,23.973684210526315,56.07843137254903,9.5,116.66666666666666,9.0,104.44867055360102,34.48,98.63062767108045,38.785714285714285,3.6507371393974397,1.084897327118627,8.943396226415095,52.66666666666666,5.5625,14.833333333333334,8.275862068965518,30.0,8.416666666666666,28.857142857142858,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1304095,1,57,112.06102799701122,43.52941176470589,101.37329644052625,37.45614035087719,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.2,20.5,8.5625,24.90909090909091,8.466666666666667,42.333333333333336,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1304095,2,51,93.97268274792168,34.8,89.7013366750209,28.33333333333333,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.808080808080808,41.523809523809526,8.923076923076923,116.0,11.2,56.0,7.452830188679245,32.916666666666664,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1304092,1,40,93.97268274792168,34.8,89.7013366750209,28.33333333333333,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.121212121212121,29.77777777777778,7.875,37.8,6.171821305841925,32.654545454545456,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1304092,2,58,95.4677731777835,35.92307692307692,121.82450138036552,33.869565217391305,116.19602491806438,42.57142857142857,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.461538461538462,55.0,8.2,20.5,8.5625,24.90909090909091,8.466666666666667,42.333333333333336,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1304088,1,39,114.36517255005649,37.13636363636363,112.9144170865236,57.142857142857146,94.33643279797124,89.0,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.823529411764706,33.25,8.195876288659793,31.8,6.986899563318778,29.62962962962963,8.280701754385966,31.466666666666665,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1304088,2,46,103.50092539419524,24.163265306122447,108.27256295114648,38.036144578313255,127.58245210860524,49.642857142857146,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.943396226415095,52.66666666666666,5.5625,14.833333333333334,8.275862068965518,30.0,8.416666666666666,28.857142857142858,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1304085,1,43,101.5529136002946,33.21052631578947,125.41178130297332,49.2,79.2918192918193,14.5,65.21735325138592,21.28534301639913,105.5171190834352,30.27272727272728,3.6507371393974397,1.084897327118627,8.808080808080808,41.523809523809526,8.923076923076923,116.0,11.2,56.0,7.452830188679245,32.916666666666664,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1304085,2,37,84.65920190920191,53.5,112.06102799701122,43.52941176470589,101.37329644052625,37.45614035087719,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,6.721590909090909,25.717391304347824,7.2988505747126435,31.75,8.170454545454545,47.93333333333333,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1304075,1,39,110.56833854761078,33.95,86.67248748801266,33.78260869565217,83.59589314194577,26.857142857142858,93.97268274792168,34.8,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,9.333333333333334,28.0,7.651933701657459,47.75862068965517,9.923076923076923,64.5,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1304075,2,37,58.1517897307371,11.25,91.61315536315536,14.5,110.46081606291246,40.09090909090909,100.0,12.0,113.21910425644934,27.77142857142857,3.6507371393974397,1.084897327118627,8.2,20.5,8.5625,24.90909090909091,9.842105263157896,93.5,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1304069,1,65,103.50092539419524,24.163265306122447,108.27256295114648,38.036144578313255,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,9.51851851851852,128.5,7.598290598290598,38.65217391304348,6.858064516129033,34.29032258064516,9.333333333333334,70.0,8.833333333333334,17.666666666666668,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1304069,2,42,108.97402597402598,32.5,64.62962962962963,19.0,96.96599230179808,30.25925925925926,97.1470798503979,56.583333333333336,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.076923076923077,35.0,8.195876288659793,31.8,8.280701754385966,31.466666666666665,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1304064,1,49,96.96599230179808,30.25925925925926,97.1470798503979,56.583333333333336,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.808080808080808,41.523809523809526,9.0,22.5,11.2,56.0,7.142857142857143,100.0,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1304064,2,30,50.220458553791886,12.833333333333334,112.06102799701122,43.52941176470589,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,9.51851851851852,128.5,6.858064516129033,34.29032258064516,7.598290598290598,38.65217391304348,9.333333333333334,70.0,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1304060,1,35,108.97402597402598,32.5,96.96599230179808,30.25925925925926,97.1470798503979,56.583333333333336,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.829383886255924,31.16981132075472,7.4,37.0,8.305555555555555,37.375,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1304060,2,35,104.44867055360102,34.48,106.17361181989664,30.818181818181817,96.78070320910912,32.523809523809526,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,9.51851851851852,128.5,6.858064516129033,34.29032258064516,8.833333333333334,17.666666666666668,7.133333333333334,26.75,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1304056,1,44,110.46081606291246,40.09090909090909,104.71890682417,22.6,58.1517897307371,11.25,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,6.824561403508772,43.22222222222222,7.486111111111111,41.46153846153846,8.203125,32.8125,8.724137931034482,36.142857142857146,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1304056,2,43,95.625,12.0,81.7948717948718,23.0,90.27729786229116,20.966666666666665,123.27105957556392,29.71052631578948,105.8238591119026,52.0,3.6507371393974397,1.084897327118627,8.055555555555555,19.33333333333333,7.651933701657459,47.75862068965517,8.513513513513514,45.0,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1304051,1,58,115.0545237057554,30.5,125.41178130297332,49.2,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,16.75,67.0,6.171821305841925,32.654545454545456,7.43859649122807,35.333333333333336,8.121212121212121,29.77777777777778,7.5,15.0,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1304051,2,14,68.734335839599,25.0,74.60317460317461,6.8,121.82450138036552,33.869565217391305,95.4677731777835,35.92307692307692,116.19602491806438,42.57142857142857,3.6507371393974397,1.084897327118627,7.2988505747126435,31.75,8.170454545454545,47.93333333333333,143.2242848988499,684.8430829589278,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,42.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1254117,1,50,93.97268274792168,34.8,112.06102799701122,43.52941176470589,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.055555555555555,19.33333333333333,7.613333333333333,31.72222222222222,7.225806451612903,37.333333333333336,8.42,46.77777777777778,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1254117,2,55,110.46081606291246,40.09090909090909,106.17361181989664,30.818181818181817,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.452830188679245,32.916666666666664,7.807017543859649,31.046511627906977,8.724137931034482,36.142857142857146,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1254114,1,51,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,71.33333333333333,11.0,104.44867055360102,34.48,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.452830188679245,32.916666666666664,7.807017543859649,31.046511627906977,8.724137931034482,36.142857142857146,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1254114,2,59,110.56833854761078,33.95,93.97268274792168,34.8,112.06102799701122,43.52941176470589,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.486111111111111,41.46153846153846,8.195876288659793,31.8,7.882352941176471,26.8,8.275862068965518,30.0,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1254111,1,57,115.0545237057554,30.5,120.01816697390863,32.30769230769231,105.5171190834352,30.27272727272728,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,8.280701754385966,31.466666666666665,13.0,26.0,7.651933701657459,47.75862068965517,8.0,48.0,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1254111,2,49,103.50092539419524,24.163265306122447,112.9144170865236,57.142857142857146,319.36826165115144,103.30395777397756,65.21735325138592,21.28534301639913,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,6.824561403508772,43.22222222222222,7.964601769911504,40.90909090909091,6.857142857142857,38.4,10.238095238095235,53.75,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1254110,1,48,110.56833854761078,33.95,83.59589314194577,26.857142857142858,93.97268274792168,34.8,112.06102799701122,43.52941176470589,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.486111111111111,41.46153846153846,8.195876288659793,31.8,7.882352941176471,26.8,8.275862068965518,30.0,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1254110,2,51,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,104.44867055360102,34.48,105.8238591119026,52.0,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.452830188679245,32.916666666666664,7.807017543859649,31.046511627906977,143.2242848988499,684.8430829589278,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1254109,1,35,95.4677731777835,35.92307692307692,113.21910425644934,27.77142857142857,101.73692592810238,22.55555555555556,85.43956043956044,20.5,15.38537947561317,5.161332665247806,3.6507371393974397,1.084897327118627,7.225806451612903,37.333333333333336,7.96078431372549,47.76470588235294,8.42,46.77777777777778,9.569911934599004,44.909385747483846,0.5630810213996252,2.442957590058266,45.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
